序号,土地用途分区代码,土地用途分区名称
78352,32,村镇建设用地区
78353,32,村镇建设用地区
78354,32,村镇建设用地区
78355,32,村镇建设用地区
78356,32,村镇建设用地区
78357,32,村镇建设用地区
78358,32,村镇建设用地区
78359,32,村镇建设用地区
78360,32,村镇建设用地区
78361,32,村镇建设用地区
78362,32,村镇建设用地区
78363,32,村镇建设用地区
78364,32,村镇建设用地区
78365,32,村镇建设用地区
78366,32,村镇建设用地区
78367,32,村镇建设用地区
78368,32,村镇建设用地区
78369,32,村镇建设用地区
78370,32,村镇建设用地区
78371,32,村镇建设用地区
78372,32,村镇建设用地区
78373,32,村镇建设用地区
78374,32,村镇建设用地区
78375,32,村镇建设用地区
78376,32,村镇建设用地区
78377,32,村镇建设用地区
78378,32,村镇建设用地区
78379,32,村镇建设用地区
78380,32,村镇建设用地区
78381,32,村镇建设用地区
78382,32,村镇建设用地区
78383,32,村镇建设用地区
78384,32,村镇建设用地区
78385,32,村镇建设用地区
78386,32,村镇建设用地区
78387,32,村镇建设用地区
78388,32,村镇建设用地区
78389,32,村镇建设用地区
78390,32,村镇建设用地区
78391,32,村镇建设用地区
78392,32,村镇建设用地区
78393,32,村镇建设用地区
78394,32,村镇建设用地区
78395,32,村镇建设用地区
78396,32,村镇建设用地区
78397,32,村镇建设用地区
78398,32,村镇建设用地区
78399,32,村镇建设用地区
78400,32,村镇建设用地区
78401,32,村镇建设用地区
78402,32,村镇建设用地区
78403,32,村镇建设用地区
78404,32,村镇建设用地区
78405,32,村镇建设用地区
78406,32,村镇建设用地区
78407,32,村镇建设用地区
78408,32,村镇建设用地区
78409,32,村镇建设用地区
78410,32,村镇建设用地区
78411,32,村镇建设用地区
78412,32,村镇建设用地区
78413,32,村镇建设用地区
78414,32,村镇建设用地区
78415,32,村镇建设用地区
78416,32,村镇建设用地区
78417,32,村镇建设用地区
78418,32,村镇建设用地区
78419,32,村镇建设用地区
78420,32,村镇建设用地区
78421,32,村镇建设用地区
78422,32,村镇建设用地区
78423,32,村镇建设用地区
78424,32,村镇建设用地区
78425,32,村镇建设用地区
78426,32,村镇建设用地区
78427,32,村镇建设用地区
78428,32,村镇建设用地区
78429,32,村镇建设用地区
78430,32,村镇建设用地区
78431,32,村镇建设用地区
78432,32,村镇建设用地区
78433,32,村镇建设用地区
78434,32,村镇建设用地区
78435,32,村镇建设用地区
78436,32,村镇建设用地区
78437,32,村镇建设用地区
78438,32,村镇建设用地区
78439,32,村镇建设用地区
78440,32,村镇建设用地区
78441,32,村镇建设用地区
78442,32,村镇建设用地区
78443,32,村镇建设用地区
78444,32,村镇建设用地区
78445,32,村镇建设用地区
78446,32,村镇建设用地区
78447,32,村镇建设用地区
78448,32,村镇建设用地区
78449,32,村镇建设用地区
78450,32,村镇建设用地区
78451,32,村镇建设用地区
78452,32,村镇建设用地区
78453,32,村镇建设用地区
78454,32,村镇建设用地区
78455,32,村镇建设用地区
78456,32,村镇建设用地区
78457,32,村镇建设用地区
78458,32,村镇建设用地区
78459,32,村镇建设用地区
78460,32,村镇建设用地区
78461,32,村镇建设用地区
78462,32,村镇建设用地区
78463,32,村镇建设用地区
78464,32,村镇建设用地区
78465,32,村镇建设用地区
78466,32,村镇建设用地区
78467,32,村镇建设用地区
78468,32,村镇建设用地区
78469,32,村镇建设用地区
78470,32,村镇建设用地区
78471,32,村镇建设用地区
78472,32,村镇建设用地区
78473,32,村镇建设用地区
78474,32,村镇建设用地区
78475,32,村镇建设用地区
78476,32,村镇建设用地区
78477,32,村镇建设用地区
78478,32,村镇建设用地区
78479,32,村镇建设用地区
78480,32,村镇建设用地区
78481,32,村镇建设用地区
78482,32,村镇建设用地区
78483,32,村镇建设用地区
78484,32,村镇建设用地区
78485,32,村镇建设用地区
78486,32,村镇建设用地区
78487,32,村镇建设用地区
78488,32,村镇建设用地区
78489,32,村镇建设用地区
78490,32,村镇建设用地区
78491,32,村镇建设用地区
78492,32,村镇建设用地区
78493,32,村镇建设用地区
78494,32,村镇建设用地区
78495,32,村镇建设用地区
78496,32,村镇建设用地区
78497,32,村镇建设用地区
78498,32,村镇建设用地区
78499,32,村镇建设用地区
78500,32,村镇建设用地区
78501,32,村镇建设用地区
78502,32,村镇建设用地区
78503,32,村镇建设用地区
78504,32,村镇建设用地区
78505,32,村镇建设用地区
78506,32,村镇建设用地区
78507,32,村镇建设用地区
78508,32,村镇建设用地区
78509,32,村镇建设用地区
78510,32,村镇建设用地区
78511,32,村镇建设用地区
78512,32,村镇建设用地区
78513,32,村镇建设用地区
78514,32,村镇建设用地区
78515,32,村镇建设用地区
78516,32,村镇建设用地区
78517,32,村镇建设用地区
78518,32,村镇建设用地区
78519,32,村镇建设用地区
78520,32,村镇建设用地区
78521,32,村镇建设用地区
78522,32,村镇建设用地区
78523,32,村镇建设用地区
78524,32,村镇建设用地区
78525,32,村镇建设用地区
78526,32,村镇建设用地区
78527,32,村镇建设用地区
78528,32,村镇建设用地区
78529,32,村镇建设用地区
78530,32,村镇建设用地区
78531,32,村镇建设用地区
78532,32,村镇建设用地区
78533,32,村镇建设用地区
78534,32,村镇建设用地区
78535,32,村镇建设用地区
78536,32,村镇建设用地区
78537,32,村镇建设用地区
78538,32,村镇建设用地区
78539,32,村镇建设用地区
78540,32,村镇建设用地区
78541,32,村镇建设用地区
78542,32,村镇建设用地区
78543,32,村镇建设用地区
78544,32,村镇建设用地区
78545,32,村镇建设用地区
78546,32,村镇建设用地区
78547,32,村镇建设用地区
78548,32,村镇建设用地区
78549,32,村镇建设用地区
78550,32,村镇建设用地区
78551,32,村镇建设用地区
78552,32,村镇建设用地区
78553,32,村镇建设用地区
78554,32,村镇建设用地区
78555,32,村镇建设用地区
78556,32,村镇建设用地区
78557,32,村镇建设用地区
78558,32,村镇建设用地区
78559,32,村镇建设用地区
78560,32,村镇建设用地区
78561,32,村镇建设用地区
78562,32,村镇建设用地区
78563,32,村镇建设用地区
78564,32,村镇建设用地区
78565,32,村镇建设用地区
78566,32,村镇建设用地区
78567,32,村镇建设用地区
78568,32,村镇建设用地区
78569,32,村镇建设用地区
78570,32,村镇建设用地区
78571,32,村镇建设用地区
78572,32,村镇建设用地区
78573,32,村镇建设用地区
78574,32,村镇建设用地区
78575,32,村镇建设用地区
78576,32,村镇建设用地区
78577,32,村镇建设用地区
78578,32,村镇建设用地区
78579,32,村镇建设用地区
78580,32,村镇建设用地区
78581,32,村镇建设用地区
78582,32,村镇建设用地区
78583,32,村镇建设用地区
78584,32,村镇建设用地区
78585,32,村镇建设用地区
78586,40,独立工矿区
78587,40,独立工矿区
78588,40,独立工矿区
78589,40,独立工矿区
78590,40,独立工矿区
78591,40,独立工矿区
78592,40,独立工矿区
78593,40,独立工矿区
78594,40,独立工矿区
78595,40,独立工矿区
78596,40,独立工矿区
78597,40,独立工矿区
78598,40,独立工矿区
78599,40,独立工矿区
78600,40,独立工矿区
78601,40,独立工矿区
78602,40,独立工矿区
78603,40,独立工矿区
78604,40,独立工矿区
78605,40,独立工矿区
78606,40,独立工矿区
78607,40,独立工矿区
78608,40,独立工矿区
78609,40,独立工矿区
78610,40,独立工矿区
78611,40,独立工矿区
78612,40,独立工矿区
78613,40,独立工矿区
78614,40,独立工矿区
78615,40,独立工矿区
78616,40,独立工矿区
78617,40,独立工矿区
78618,40,独立工矿区
78619,40,独立工矿区
78620,40,独立工矿区
78621,40,独立工矿区
78622,40,独立工矿区
78623,40,独立工矿区
78624,40,独立工矿区
78625,40,独立工矿区
78626,40,独立工矿区
78627,40,独立工矿区
78628,40,独立工矿区
78629,40,独立工矿区
78630,40,独立工矿区
78631,40,独立工矿区
78632,40,独立工矿区
78633,40,独立工矿区
78634,40,独立工矿区
78635,40,独立工矿区
78636,40,独立工矿区
78637,40,独立工矿区
78638,40,独立工矿区
78639,201,现状公路
78640,201,现状公路
78641,201,现状公路
78642,201,现状公路
78643,201,现状公路
78644,201,现状公路
78645,201,现状公路
78646,201,现状公路
78647,201,现状公路
78648,205,现状河流水系
78649,205,现状河流水系
78650,205,现状河流水系
78651,205,现状河流水系
78652,203,现状铁路
78653,203,现状铁路
78654,203,现状铁路
78655,203,现状铁路
78656,60,生态环境安全控制区
78657,60,生态环境安全控制区
78658,60,生态环境安全控制区
78659,202,规划公路
78660,202,规划公路
78661,20,一般农地区
78662,20,一般农地区
78663,20,一般农地区
78664,20,一般农地区
78665,20,一般农地区
78666,20,一般农地区
78667,20,一般农地区
78668,20,一般农地区
78669,20,一般农地区
78670,20,一般农地区
78671,20,一般农地区
78672,20,一般农地区
78673,20,一般农地区
78674,20,一般农地区
78675,20,一般农地区
78676,20,一般农地区
78677,20,一般农地区
78678,20,一般农地区
78679,20,一般农地区
78680,20,一般农地区
78681,20,一般农地区
78682,20,一般农地区
78683,20,一般农地区
78684,20,一般农地区
78685,20,一般农地区
78686,20,一般农地区
78687,20,一般农地区
78688,20,一般农地区
78689,20,一般农地区
78690,20,一般农地区
78691,20,一般农地区
78692,20,一般农地区
78693,20,一般农地区
78694,20,一般农地区
78695,20,一般农地区
78696,20,一般农地区
78697,20,一般农地区
78698,20,一般农地区
78699,20,一般农地区
78700,20,一般农地区
78701,20,一般农地区
78702,20,一般农地区
78703,20,一般农地区
78704,20,一般农地区
78705,20,一般农地区
78706,20,一般农地区
78707,20,一般农地区
78708,20,一般农地区
78709,20,一般农地区
78710,20,一般农地区
78711,20,一般农地区
78712,20,一般农地区
78713,20,一般农地区
78714,20,一般农地区
78715,20,一般农地区
78716,20,一般农地区
78717,20,一般农地区
78718,20,一般农地区
78719,20,一般农地区
78720,20,一般农地区
78721,20,一般农地区
78722,20,一般农地区
78723,20,一般农地区
78724,20,一般农地区
78725,20,一般农地区
78726,20,一般农地区
78727,20,一般农地区
78728,20,一般农地区
78729,20,一般农地区
78730,20,一般农地区
78731,20,一般农地区
78732,20,一般农地区
78733,20,一般农地区
78734,20,一般农地区
78735,20,一般农地区
78736,20,一般农地区
78737,20,一般农地区
78738,20,一般农地区
78739,20,一般农地区
78740,20,一般农地区
78741,20,一般农地区
78742,20,一般农地区
78743,20,一般农地区
78744,20,一般农地区
78745,20,一般农地区
78746,20,一般农地区
78747,20,一般农地区
78748,20,一般农地区
78749,20,一般农地区
78750,20,一般农地区
78751,20,一般农地区
78752,20,一般农地区
78753,20,一般农地区
78754,20,一般农地区
78755,20,一般农地区
78756,20,一般农地区
78757,20,一般农地区
78758,20,一般农地区
78759,20,一般农地区
78760,20,一般农地区
78761,20,一般农地区
78762,20,一般农地区
78763,20,一般农地区
78764,20,一般农地区
78765,20,一般农地区
78766,20,一般农地区
78767,20,一般农地区
78768,20,一般农地区
78769,20,一般农地区
78770,20,一般农地区
78771,20,一般农地区
78772,20,一般农地区
78773,20,一般农地区
78774,20,一般农地区
78775,20,一般农地区
78776,20,一般农地区
78777,20,一般农地区
78778,20,一般农地区
78779,20,一般农地区
78780,20,一般农地区
78781,20,一般农地区
78782,20,一般农地区
78783,20,一般农地区
78784,20,一般农地区
78785,20,一般农地区
78786,20,一般农地区
78787,20,一般农地区
78788,209,其他建设用地
78789,209,其他建设用地
78790,209,其他建设用地
78791,209,其他建设用地
78792,209,其他建设用地
78793,209,其他建设用地
78794,209,其他建设用地
78795,209,其他建设用地
78796,209,其他建设用地
78797,209,其他建设用地
78798,209,其他建设用地
78799,209,其他建设用地
78800,209,其他建设用地
78801,209,其他建设用地
78802,209,其他建设用地
78803,209,其他建设用地
78804,209,其他建设用地
78805,209,其他建设用地
78806,209,其他建设用地
78807,209,其他建设用地
78808,209,其他建设用地
78809,209,其他建设用地
78810,209,其他建设用地
78811,10,基本农田保护区
78812,10,基本农田保护区
78813,10,基本农田保护区
78814,10,基本农田保护区
78815,10,基本农田保护区
78816,10,基本农田保护区
78817,10,基本农田保护区
78818,10,基本农田保护区
78819,10,基本农田保护区
